Source,Target,Weight
50530550580222,100130420890107,2703
41044010402540412,110250900920222,7772
306008901020222,6707908601050267,4030
2104306401310412,64069011701570236,8169
1201707901210254,250570580780111,2752
110120670840157,401306401060119,2569
1050180640412,2905408901150254,3672
290480560890115,250340420580120,-3874
24025010401050254,505406102220412,1874
25051059064099,240103015402360412,4368
250360850900119,330530580670105,-3711
2202402501020131,160510620810121,4954
2507908601100113,905806201050119,3640
150160380860113,4050240290117,9908
110360510990115,101605801020222,3711
5058010401150117,3706108501190121,434
501006701570412,15016019055056,7997
230290320430103,51055062080084,5167
5010051062089,28079010401170127,6283
701904401060236,1106707501020117,7556
21024025056090,32098011502360412,3461
504005801190157,110190250510105,11151
58081011501170254,250290310560238,2037
11025010201150236,3505006202220412,1493
28054055069081,25075012101570222,7876
50250550670114,480640760890222,6963
6707608001220134,180560640920115,212
620630670890122,43051010601200127,7109
1050250770119,1502405601120412,4958
701106701220412,220530630800106,1420
130510560920412,1804406401540238,3700
40051012101220127,7058064081098,7617
190250600840104,11014022053080,9807
170210240440122,290530640800121,7592
22025060064076,7048051062080,-1030
5013024025055,160103012102220266,9721
1007908101190238,605906001010121,6962
56062011701570236,190510640890134,3298
2304005601050236,43051055064086,1609
11055011401170222,2406707901060121,2747
505508601110222,70310350810111,9861
3025011401190157,290440450600107,17597
1101705301150222,130670760890121,4889
2061011902540412,250102010401150121,7533
150240430600115,1033038051064,3914
2505107702380266,10022024028040,3679
902905501140412,3503803901110236,3073
6708208901130161,7207607701100412,1968
5906809901100117,5406707401330222,14880
110670760890222,240550580890104,-2103
1706408101170254,220280840920238,8220
58060011901210412,5106107501170154,6497
4304505601570222,505109201050412,10703
580640740890236,1201302501120222,-8222
58062011901610412,50510530610143,2875
25051064084092,50210240500238,4809
100510760800121,230290400920134,5153
250102011501210236,20506701170157,4282
60430510560102,800105010701190412,5429
40250720750222,19027037051076,2928
19025010201040115,110510630770134,3833
1102204801100157,70110130240222,4041
560580760890119,12013055067080,-396
100102011901210412,240250540670115,5156
1002402501050119,1902208901030121,3386
23024010501100412,120200510600238,-3518
190250760810115,106408401340236,4940
210280550860161,10014015025058,4068
110210440630106,50600670890104,7167
190102010502360412,90640860890222,310
2406208402360412,100230250510120,9410
32074011001170222,100250480630112,-2828
110510640760106,2304008001050236,7267
150640770900412,250580610800236,8564
5012039055067,20190530810238,3381
13051055062089,230250610800222,262
10110230550222,907509001170222,5582
110220550860117,18064011402220266,3759
510640760860412,180210250920121,89
11025067076086,160240770790110,-228
503707601020133,18053055056086,12330
25041076092096,74084010301060238,10684
5107609201020117,24091012102360412,4877
1104806901170222,24048055067099,6473
26048011701340254,3508108401140122,4334
2105406201570267,1006007501040412,4630
430480560810117,5106007601210412,1451
130250750800119,20240840890236,4219
32075010501190412,530580610780222,-81
17061011701190254,80160220740117,10402
180280380890238,55077010701100117,7033
230480740890236,75099022202540412,-9139
180250290310236,2104007201150122,368
4806108901200222,300810890920238,4386
502606701060222,2506408601050222,1964
130320420550412,5306106401190121,3408
5306307501060121,1101307602360267,-134
22091010201060412,5045048051089,4292
110250550830236,50640810990412,5221
24053012001570222,250480510740105,6412
430760800810102,25051056058061,3034
24051063064092,130190230420117,4136
5070250800222,105105601150117,4197
2202404401010121,4019025042060,8010
51064089092099,105808101340254,3022
51058010201170238,56064011901270412,3835
250270560810112,130180770900412,4086
170210850890121,720127013301570412,5593
50240530600110,30390510610121,5075
12023051061092,806408901030236,1095
504404501190157,10120290540121,3653
902505802360238,3205707601190157,6365
13019051076089,5508009801170222,887
10089010201040121,7011018040058,6014
1020190510134,70330580890222,5190
160340510980121,1002803701060236,5148
19037059061081,28042043048089,5322
37067010201310254,550110011701570266,-533
17021010501110266,10240310760222,5522
1103705101150121,220290760920154,3553
19055012202220412,2070530620119,5271
120180190550115,5013016037045,4468
190290430750115,25028051058099,4747
4105505602220267,13089010401060238,3801
90130230320236,2405308401220222,808
80106015702220412,505107401170126,10600
11025036042099,2405107901020117,4097
5016021024043,10600750810157,4129
15044054061080,250620770920119,8936
22025010301210266,100390480810412,14629
250510580640238,502306302220412,4341
1106407701340412,70320670860267,1535
8008409901220222,5106407401140121,9925
190210350410119,200750760890154,-2280
250290680990106,1024062081090,3602
4029032039053,1305906702380412,1628
20121013301340412,240400610810102,2068
2205908901060134,230240440630119,8336
3803908901170222,4070160670222,8192
110103011001170254,40310530740222,20383
702402501200222,360670770890157,2105
540103012202360267,24042056089092,1391
800106011501210236,70580670770412,7752
190760770890104,110430630840222,1512
7023048051089,3505506201220238,2619
1601902901140157,480510890980238,-4244
110120160580222,21051054055069,719
5906407602220412,3905105301210134,10177
10270760770110,50100240510412,698
507051058089,11078015702220412,7443
50130360760222,4805109901110222,12504
902405601190134,50510550890114,5513
2005009202220412,2405808401170119,7043
24050011402220238,402804101220157,19905
290550640980106,1804805502220412,6329
402708901210222,70180240850412,4797
5022023058081,550117012101570222,3671
501602301340222,320500760890236,7147
17080010402540412,50530670820157,5992
3706408401100238,20707601190266,8373
190290530640157,250670770800112,14267
41064012102360267,48067011101610412,6655
5406109101190238,12013036063067,13040
50400510640134,2302805301030222,11173
16020037041055,702505302220236,2893
10110580670105,2405507801100412,8844
402202401070412,14015032045089,3112
107023077081,8010016028029,4248
11013076085090,7015025080092,2896
86089012101570236,130610640890222,3937
1307607701190267,2909209901210412,6191
10011029051075,6106408901220222,-1170
100560580760222,16019067075077,-2211
54089010501150236,180250640840266,5568
8909009201190254,90190410990236,2023
24089010501170236,120410560900222,5977
130220250800121,5508608901020119,3633
25092011501210236,50170760890222,15311
230380600670412,803807701060110,2168
310330370510157,250640670770105,-473
704808601170236,3005006401050157,6965
2305409901210222,200580670790121,609
61076010701210222,110170550580222,9804
220250890920112,200790800890110,3412
15064069075089,480500540790119,6514
2404208901050121,890105011001210157,1810
2204808901050238,1702202301110238,6800
9092011101340254,70360390560222,13643
1604807602220254,70610640670157,-1760
290550620890121,2402508001050222,5179
102106701030106,2079010602220412,1465
503606401010222,89098010601120222,4511
25054010101570236,110360670990104,14198
25051059060076,1805706201050412,6268
15059064069089,240320670790412,8704
1002502801020236,20510550770157,6174
240250810890102,4805507702220412,3939
55079010602220254,50150250860105,12496
11053067076077,190630740810106,12633
240510530580157,7028012202220412,1863
45067011401210412,64089010501190121,6684
24063072076085,205307601210222,-1618
28075013402360412,130200250810105,12061
450620750890222,50760810920412,3294
1003605301570236,5024025063081,10991
70220250390106,1001308602360238,11283
100240320510412,5306008602220238,5503
23035055067089,501206401050222,6203
2106408901570238,51080011501170121,10747
190220810840102,1107607701040107,8359
405048055092,11080011702220238,2716
270400740960119,2002404801150412,1056
170190640990222,2091010501140154,2330
1706908901210236,5010048067089,12976
9064012101610236,1306008401190412,9032
240750790890222,90117015702220238,10767
39089015402220238,190210310890117,-5027
1015025048075,1806409201100412,425
19024026051092,3304206201050412,6734
270400760770119,503108101150412,5477
5108009801210412,90240250810105,6215
1033051058080,2105405501210238,-6020
504805501430222,40200410990119,2231
21037038068076,24058011401170222,7128
4006406701570238,200310560820236,2882
507508901100115,24064012102360412,-542
120620790830236,207019067084,11669
50160500800236,6707507601210131,8431
75084011101170222,704306701210157,5079
301503501170121,61089011501210222,4579
100250510580238,105609201570236,9746
5030037080081,1102705101050412,4508
10120290620238,10027051059089,4175
508109901020103,160250280920222,9014
40350620890236,430640670780157,5734
55081011402660412,8108909201210126,4191
4505806401110236,2503209802220238,4064
50130220760115,55058010202220412,868
640670790890102,1102503901030222,5720
620157022202380412,1906106701430157,3507
5106409201220412,100110250290238,5136
50060062081089,250610640800119,626
15024012101310267,205070890222,10910
2406409901190131,4028033051077,10179
305070240222,13019051076091,3468
1058011901570238,200480610640222,5454
110250550810266,170230530540222,1045
190250480510238,11053075081084,11004
2806208001190121,2302409902220412,5476
23029064085089,90280480670267,3357
18054059076084,35053064067099,1986
40120290750102,260300530580111,-2927
64080015702220238,5106407501120412,11703
11061067082089,2202903501050254,3485
506709201270238,1105105301150254,7705
7048011701210222,2054010101150119,2999
110160290400157,15076012002660412,5708
250390760770236,1090190510134,3984
24025011502360254,10160180580102,1478
3108108901570254,10620670800412,9748
82083010401210412,702509801100254,9672
702503601210236,1001908901020104,1554
160510910990111,2405607601100117,6145
290610760890121,1302606402220412,5486
3206108901220222,4305807701040412,3022
550590640670117,76077010602360412,5216
70640810890121,5025015702220266,1900
2505105401020121,5507709802360412,5738
24025011401190412,106208101150254,1446
62089011401150236,1020157016102220267,5615
240290550790121,430580640670238,8793
1704805101210412,5406107201170222,13669
24036011501200222,1605008602220412,7457
7029055058064,1303509901570222,11081
5107507601210238,606408201570412,5649
50400500580119,430560760980236,871
120510600990254,1102408101150222,4804
11021039089090,40130250510131,6270
110540760890236,160220240250121,-4311
110190510980117,1803107601020412,3127
601607501110157,5006708402220412,14617
530106011101570222,507036051076,4628
20902401170236,100670890960131,4332
7207609202220412,6206709901130157,1287
24038051064089,56083010301170119,10381
220280420890238,48059061067069,5630
2306408901110236,160290370670131,3034
6106408901260222,290530600860157,2166
250390510690121,90150500980102,7179
39055011301190238,2305105401050412,7620
501703801040267,2205406201430157,9221
600670750890238,1310133023802660267,327
110102011901270412,5011021043076,5646
32037055076081,360670890990120,6938
10210800890102,35075010101570412,-4597
2405105501210412,2904309802380254,0
50130160250222,58077011702360238,3251
2505506201100121,290320480530134,7583
64099015702220254,110130370480119,6767
24058013102360412,2503306101220222,1684
4005105401070117,2506106201050119,7230
130440510840254,1902508001050222,4028
1029036064099,20110530550236,3940
2404505401220157,1010011102220266,8819
3805806402220238,160220300610154,4754
170190640920107,9019029031061,9617
250580600670121,320102011001570412,9058
701701901220222,110240480540222,1138
1702308901610236,70230430510254,8903
9062010501140222,10110390890157,-1935
50100180200238,240510550690107,3102
130220640920107,350610670890222,5282
540640670690111,6407407601610222,7918
43048011702360254,60250580810102,3200
1304206401150412,51075010502660267,6707
50530560670115,280350380890114,5826
23062067076089,120750810990266,5992
16029012001260127,110240380430110,2602
2013032067089,1805406401570267,231
32039055081089,5025010201340236,5559
80210530640121,290640840890238,164
11029031061085,160250400770222,3879
30707501200236,2018055064089,6762
22025048061080,18056076086089,3573
110250550920110,101602301110222,9040
24025055067080,310530620920222,10380
105305802220254,10160250890222,-134
5309109201170266,23062010302220238,7257
440107011401150222,2608909802220238,7621
620860890990117,505306701220238,11296
25077010401220157,100190500670412,7355
7021041053077,290360640850115,5917
11064011502220238,30560800890110,3589
50250510550157,802908901210238,1897
110250500580222,37081010201150254,1158
560640760890133,25029032045075,10333
70170210530121,10240640890222,13073
2505605801310222,130104012102380412,-3467
190200420610267,480640670990412,9770
11018025059069,220310530550121,5940
10230510750143,90480530810103,2272
410620840890222,203208901190134,2216
590127022202380412,4305107501210134,6634
303106701020412,7022032053064,537
77089012101270222,4090290690121,3700
310620690810117,40080012102220238,6524
23075010502220412,40410530740119,16978
1090480760119,70110220250238,211
2402505501210222,3706707801020157,6025
502307601040238,110230430450222,6335
17022010201310412,18064076086089,12233
2505705802220238,6107607901030117,3207
100150200890102,902409902360412,6021
50170500890222,906708601030117,7164
4027028029040,6706809901130143,6741
402907702380412,15031043048080,3414
31077081089099,32051055062074,8182
25075010201040127,5907609202360412,1864
7080120290117,4076010202220266,3074
100110011401170121,2904304802220254,1668
2304807601150222,13051058061089,2276
190220530640115,13051056061076,1631
2305309201190161,110370810910122,9182
405011029076,1002306701110122,12789
6407609202220412,40580600890236,7043
250480610770236,6308909201190120,1454
35038048069075,19025045055089,5072
902505101030157,170220540760121,6560
640112011401570222,3505308602360238,1252
37056074076080,70100610620110,-8153
70110390890110,670750890910117,374
24033035081099,15023061064069,4197
38048010501170222,800114013101570266,4097
6406707601010121,6707608901100222,9315
1803508001100117,90150530790134,1336
220550840890114,2406406901170222,6717
450670690750266,2406408401170236,905
160350640890222,7022028061064,-766
70902001120222,31062011001310254,2328
70200250860126,11024032048067,6957
17024028055067,18064010601340143,5266
1602109001140121,510800890980134,-628
90480780800115,32050057075099,1230
5023024075092,5508208401170157,28
54063064081099,1102506701070157,5382
1902403701030222,25031038051092,4526
10019031054091,11017018057084,1645
220510540810121,18067079089090,9706
110270480920222,21025026077081,276
70210240890102,110370410550110,5313
480770790890222,1101708902220254,2765
1808909201540157,17055012002360412,6198
1108408901050222,7048015702220412,7239
100480630690222,110390510760157,10243
70240640670117,4106708201210412,5030
110410560840222,1106908901570222,1606
610111015702220412,70510640790120,-502
22048055062076,1106708401570412,2482
31051075089099,70110240770222,5149
3707708401210222,29041048076089,3855
58063010501070222,110240550760106,11824
1602008001010112,13026062069085,6228
1011022037085,5090170350111,1126
4005107501050121,160580590990236,5151
240310670890238,5108609001020117,9204
510560760790412,20130250890104,1712
10023051061064,190640760890222,6422
6406707601060121,2303006101110222,3373
170510530780157,760770800810112,7942
7011013032037,84089010201110254,-2102
70110190760222,51064012101610412,2909
2081010501430254,130180250800102,9024
100440510980238,170180220890106,1162
1001506201110117,30530600830222,372
501209001220222,100320620990236,1864
7029010202660267,5806408501100412,2750
550580670770412,507039051089,-1835
67089010601340254,25064011901220157,4932
705408901210222,40240430770117,12895
2203105101110117,5011054055081,5462
509040051092,11025058067074,11629
5089022202660267,130250640760236,6258
2402506101020236,209016102220412,8777
110540550890236,7010051064068,5827
110160580890133,190430600630119,14080
5405508101150157,210450600890127,-2130
5607708901570222,61092010401200412,3113
10190580890222,708909201190131,6409
190250670800127,13044051076079,2696
190760890920236,220320640990412,6617
230300580630110,16019022038054,1817
6408909201120236,400560600610104,4902
2102506201170157,9018058089099,8249
404005601190126,80083010502220412,3937
70805101200412,190210250840102,2016
1050230250104,110130580890236,3302
5011016051061,11048051053061,2219
360106011701190134,2904508201110222,2551
5090510800238,100180400980102,1886
25051011701220254,4005406401570236,3678
22024011502540267,19099010401570238,6606
150240250640103,670102012001270412,2385
1706408001020236,5025010501060119,-1330
5505808901190254,160230560760236,8527
820117012101220222,1102209201570412,687
110250550890222,240690750890119,-2846
506708301150412,9012024051091,5391
701904401200222,510640750760412,2256
190450480990119,100430540670105,1762
19025051061080,6408108202380412,2305
503105301570222,23051055077089,8766
3021060064077,109058067069,-191
10290320480157,110780810890157,-471
6406708201170126,54056010701190157,7538
7010026037086,130220690850114,-3571
5306909201100121,2002407601340222,7466
1804805501340157,1107908901010119,7582
506709201170267,190380450920110,6847
58064022202380412,5013011502360267,732
170250290560157,10023051058076,4777
40220530620126,190760810990114,4381
2506108602360254,7064010201190267,988
5015016082092,480510640760126,8437
2505806101020236,77092011501190412,8978
5106408001010238,100240620890236,6878
250280800820104,320580760910222,4852
160270770840104,2905506201200267,7225
210250450750113,380510640760254,6114
3206408901050236,1305309202220266,-2579
70190220250126,10011015086090,2179
80110220510154,10420620890412,6698
70110220280412,25051075077090,11597
2505105701150122,58064013102220412,5551
50180230640267,59076015702220412,6850
160240640740110,580600630980133,-1428
50760800890222,2404206301200412,4208
17023061069081,760111012201570222,4242
100150170630121,250370510750121,5154
1102305401270222,2805306701030157,10176
4010024051057,20300800910117,-3215
240250580790222,5013053055067,8420
70210440770103,620640840890236,10139
64081012102360238,290620690890131,2753
1101701801020157,19027029034061,-4293
7019011702220238,2304306401570222,4297
19022039061089,43084010601210222,725
250670770990105,130190360530222,7178
240250510760102,42043054062063,3378
2405108401570412,130117012702220254,2579
240250340580222,13019010502360412,12097
39089010201190238,62076011001570412,7884
805106101170121,7090800860222,11434
8023025051099,1903407702360412,6552
120350670980115,190640890990222,3881
50300350890222,130240250670131,5289
502507501050222,24067010201570267,11558
220580640920412,501302502220238,4242
13021025054077,440510560920157,11898
1307608902220254,25036039055067,2228
400480550580222,2402505101060254,2136
70290390890254,67080010202380412,7965
2405506701020105,7080012102360412,2308
11051058084099,2805406702380412,5612
48053010201610222,240390510610412,4756
53064011201220236,50051012101260412,7138
2038014302220238,180250640760104,3009
380540640920119,1070801020110,11057
100130390810117,1105307701030236,9048
9029035086099,11016067076080,15828
240290530590131,7092012102360412,724
1001608901190121,7011025048051,3098
50370550760104,702407502220412,3596
250510640990114,19029010201150412,3605
7707908901140222,1701903701050110,4329
70240640890157,110140430890119,4305
1602305701570236,5018058076079,3982
1806308602540412,220230440770134,-925
1107608901190266,250550640670102,2273
1302506201100122,190550890980119,3741
70160640810412,240550670800127,1087
250420600830111,290320400910107,1165
100240280510412,43092012101340236,-3135
11040010701150119,505906302360412,4529
90390550760119,100240480670117,2957
1902508001210222,150240770890157,1116
40130440620236,50706001210222,8040
2404807201340157,1702908101210157,-3185
1013020037089,190610790850120,-3105
12064011201140222,2503205001570236,5832
3003606201220222,5505606802360412,3512
300104011501220161,90160220280222,2517
480510550790111,160480610790157,10085
240114016102360412,110670800890134,6115
15021045064099,180250360420112,7035
11076011501210412,40051054084089,2268
7024025048051,16044048054081,-98
70122015702220254,11089010501220222,10479
1106709901070412,17067079092099,-2119
2204008501570222,1010054077079,4344
220111011401210254,3207608001030222,9084
220250320910102,4090580670117,8856
70121012202360412,420590810850161,3128
6707608601210238,706408901210222,15162
19053011401340222,5308108401020157,414
506109801260127,4012011102220238,4456
22081012101570412,2505306401040412,9356
2405508901210222,4806408901040117,1496
17022028061064,101306101100157,12440
2406106401040412,9040064067084,4404
1090220850117,405024026036,1293
1103705501140222,16019029039076,8727
3504808401010119,2403206701150236,9697
40240590890222,170510600770412,794
20560740890222,450640740760107,6595
240450530600110,180290770890120,1387
270350810890238,2003106901210222,-602
320630820890101,5406809101040111,609
4206209201570412,706708901020266,12011
10062011701570222,24053015702220412,5359
2304307501170236,9013045081089,-803
210530540620157,120130180280121,-2372
150770890920103,5105606201050412,3982
550560780810412,405106401170266,66
11029038076092,5017021025086,-16
240530560990236,1903805001060222,4441
190220250690106,210240410890134,7254
2402806301040267,5407609901260222,2610
1301508901150121,2905607501340412,7201
2505709201100157,530550800810121,2393
2506408902360266,5105807601210412,3559
902407602360412,120190390510103,1613
250480550810106,506208901610222,4304
2202405601110117,2307608901070222,12065
40480810990102,205106101050127,3718
7035011402220412,2405309002220266,331
1205506401100114,5006808901210236,1658
240620670890127,100104010501210266,6542
17055011102220266,620154016102360412,2823
4015031061062,260690860910106,-3625
1306409001100412,110250750890119,7192
240620890920236,160190580760222,7879
1017018019081,230240540910110,7473
5024011702220267,130280610670117,8437
180310800890134,1704305801210222,4208
250510600640238,3205608901050236,739
70160280360222,25067076077092,4805
430480610770119,160220640740157,9538
240540890990110,25032037081086,7988
130250620990222,402905801430254,2405
130290570900161,170180240640412,6995
6407708901310222,2206407601170238,782
1202405501260222,2405305501020222,2429
70110440480236,3706109202220412,6267
3605108901110238,130530770790222,8455
5606406701570267,100119012001210412,-963
10180320630114,40510620770412,-2511
70220250530106,5406406701170412,4522
1305406201220222,20320510890238,773
110400550780119,250580590890222,4683
5043051062074,1806408901050254,-1761
20041010701210238,110170280450110,4376
7051064086098,160670800890254,13494
480610670890102,601608101060412,11232
160190360550222,1703504102220238,-2901
55064013302380412,4050430850157,12670
50051053064092,80081010501170266,7761
70620800960412,51058010501060254,7392
890106022202380254,7037010201260236,11354
5306407701150222,240114011701570236,3984
50250630810102,510620790850107,-1816
51055011402540412,6407608901210236,1136
130160180920120,2406406701150412,6183
101505901050254,1101802702380412,4143
640750760890119,200550670890121,5038
580620860900222,3607608101020105,2949
170760800810103,20150180220117,3050
24040043050079,10011013015034,2393
101102001170119,2205408901210238,5824
67089011101610238,5706409001150119,466
7018032064091,31076012102220238,6925
15016026035080,105043054062,-845
50530800820236,6406708401070412,7215
550117012602220238,110180580890127,13641
24091010201190412,36081012201310238,9560
290390760790254,170190850890119,6740
1306708901170154,220240310780236,2657
605107601570238,90560690810121,-609
640840890910222,1305005101210412,9102
60240540600157,2905809201430154,5916
400510560580101,80200510580143,1393
160540640670102,2407209902360238,5284
55096011401210143,21035037055058,4545
70190580810412,40160670680120,9350
24028053081091,53099011901210122,4052
2702906401060238,70240430860412,3366
4006908001100121,13022026061077,4666
51053061064077,25081011501210238,6658
7607709202360238,2904309201020126,5433
2503605502360254,1805106201060412,545
920105010701170222,23067086089090,11378
6108008901060222,1104306401610236,-1247
54064076081092,706206701170133,2195
2022032053055,390600640890110,2840
1101704001050110,9080010401150412,2448
160290370620121,1305509902220238,5138
430640670990102,90290510580101,5263
80081010302540412,190370380620104,7759
38051056064089,701103202360412,8954
220240250770127,44084012601540222,9308
250320740980222,110260480510127,-6070
25064013102360254,58067076077089,5605
25051055075080,1308909901210236,1646
11058010302220412,10705701190121,5983
406406701070267,120630810920121,5994
190290540760412,5023010101170236,8855
2407608101030120,250610640860236,6046
2305105301020121,1102503601150119,2465
80550760770222,80500670800102,4655
1506407501060131,2308109102660412,654
3505306701210134,110150250640157,4527
25032051090092,550560580640119,10306
3104306202220238,1011048051054,6170
18051053063064,501608601310222,8942
1203203601150222,40540810890114,6371
10190640900119,505508602360412,3325
100240810840102,1102904001060131,9023
2503905101050254,10670770910102,2365
70640670750105,7029055058089,5964
110250580760222,10089010202360254,-707
100580640810267,63098010201330143,9613
90100550670154,17020075084099,-7218
29048061064081,290580770900412,11865
40086012001210143,4060430680267,3566
602304301610238,806309201430154,5544
3105407501100143,8011010201030114,6101
